Fasta headers,P,P,P,TPA,TPA,TPA,BHET,BHET,BHET,PET,PET,PET,PETB,PETB,PETB,P_relabun,TPA_relabun,BHET_relabun,PET_relabun,PETB_relabun,P,TPA,BHET,PET,PETB,P_sd,TPA_sd,BHET_sd,PET_sd,PETB_sd,P_TPA_fc,P_BHET_fc,P_PET_fc,P_PETB_fc,TPA_BHET_fc,TPA_PET_fc,TPA_PETB_fc,BHET_PET_fc,BHET_PETB_fc,PET_PETB_fc,P_TPA_ttest,P_BHET_ttest,P_PET_ttest,P_PETB_ttest,P_TPA_ttest_sig,P_BHET_ttest_sig,P_PET_ttest_sig,P_PETB_ttest_sig,TPA_BHET_ttest,TPA_PET_ttest,TPA_PETB_ttest,TPA_BHET_ttest_sig,TPA_PET_ttest_sig,TPA_PETB_ttest_sig,BHET_PET_ttest,BHET_PETB_ttest,BHET_PET_ttest_sig,BHET_PETB_ttest_sig,PET_PETB_ttest,PET_PETB_ttest_sig
DMKJLJHC_00110 Leucine--tRNA ligase,26.94503,26.89157,27.00678,26.16285,26.00024,26.06928,25.93012,25.86526,25.94519,26.24525,26.14994,26.32603,21.80194,22.69279,21.5475,0.1459112849517614,0.08756054303232053,0.07954932569063614,0.09693720419414358,0.014941042211666733,26.947793333333333,26.077456666666667,25.91352333333333,26.24040666666667,22.014076666666664,0.047074855519928384,0.0666365587013271,0.03467744928464178,0.07196997259660076,0.49103548414436277,-0.8703366666666668,-1.034270000000003,-0.7073866666666646,-4.933716666666669,-0.16393333333333615,0.16295000000000215,-4.063380000000002,0.3268833333333383,-3.899446666666666,-4.226330000000004,0.00011251620243013737,1.515764112589996e-05,0.00031212319083803264,0.00014502999739171004,+,+,+,+,0.036708380780514534,0.07855641409213024,0.0003159474381072773,+,,+,0.004431887336243006,0.0003615158755830302,+,+,0.0002725513341021023,+
DMKJLJHC_00111 hypothetical protein,24.51827,24.54851,24.7033,24.28461,24.53148,24.39598,24.50428,24.63389,24.38726,24.19888,24.366,24.33197,24.47809,21.89708,24.73268,0.028466258746828607,0.027450788091365745,0.03003829725336468,0.025237933864184808,0.04815951244751982,24.59002666666667,24.40402333333334,24.508476666666667,24.29895,23.702616666666668,0.08104217187503099,0.10094460736243098,0.10072999630475288,0.07211108976202396,1.2809309135763556,-0.18600333333333197,-0.08155000000000356,-0.29107666666666887,-0.8874100000000027,0.1044533333333284,-0.1050733333333369,-0.7014066666666707,-0.2095266666666653,-0.8058599999999991,-0.5963333333333338,0.1119543371314192,0.4227750386953608,0.01919151771325684,0.3835419355745924,,,+,,0.3587802633703997,0.29711113904155545,0.4831944755040267,,,,0.07501012691257687,0.4252048882069582,,,0.5468626356906627,
DMKJLJHC_00112 Porin,30.85311,30.78535,31.11023,30.74166,30.63443,30.54959,29.98074,30.47073,30.42822,30.36776,30.68529,30.82896,30.30291,29.91342,29.85746,2.284059192134596,2.0717664520013193,1.6559971366702273,2.0280936664052143,3.8528996124774735,30.916230000000002,30.641893333333332,30.293229999999998,30.627336666666665,30.024596666666667,0.13994011671663958,0.07858963983178038,0.2216442722021026,0.19269198501465634,0.19811884317808462,-0.2743366666666702,-0.6230000000000047,-0.28889333333333767,-0.8916333333333348,-0.34866333333333444,-0.01455666666666744,-0.6172966666666646,0.334106666666667,-0.26863333333333017,-0.6027399999999972,0.07297629769491087,0.028273246808873054,0.1613839298922531,0.006522433152947022,,+,,+,0.10403310150386191,0.9259581172847122,0.014902880216100723,,,+,0.1829412629689432,0.27039942079510876,,,0.03677875700546296,+
DMKJLJHC_00113 hypothetical protein,20.97302,20.78843,20.68902,20.18495,20.13057,19.82575,20.56793,20.39895,20.20371,20.67788,19.98426,20.37867,22.34997,22.09128,20.93805,0.002082010951171575,0.0013396371875252445,0.0017296152274410032,0.0016307194131445649,0.01281918124000902,20.816823333333335,20.04709,20.390196666666668,20.346936666666664,21.7931,0.1176679963097688,0.15807770831672235,0.1488209611878946,0.28405683637062623,0.6137659738043479,-0.7697333333333347,-0.4266266666666674,-0.469886666666671,0.9762766666666636,0.34310666666666734,0.2998466666666637,1.7460099999999983,-0.04326000000000363,1.402903333333331,1.4461633333333346,0.0052453005930236715,0.0335295161793847,0.09674863540305792,0.09170149135969045,+,+,,,0.08912041035741604,0.2620751237192982,0.017601831739573994,,,+,0.8579909445082241,0.03479806233269401,,+,0.039008589440341725,+
DMKJLJHC_00115 GTP cyclohydrolase-2,22.07428,22.11896,22.05956,20.23601,20.22616,20.60088,19.84845,19.88485,20.13578,19.5836,19.74289,19.54483,21.99177,21.40333,21.32455,0.005012120119499165,0.0016576073785568711,0.0012804176446117867,0.0009878372214968544,0.011006996004742703,22.084266666666668,20.35435,19.95636,19.623773333333332,21.573216666666667,0.025257211951352724,0.17436940920547575,0.1277364273285688,0.08570244427993533,0.2977042623514519,-1.7299166666666679,-2.127906666666668,-2.4604933333333356,-0.5110500000000009,-0.39799000000000007,-0.7305766666666678,1.218866666666667,-0.3325866666666677,1.616856666666667,1.9494433333333347,0.00015596886131961297,2.077068618938845e-05,2.5966320396132304e-06,0.0728417541134232,+,+,+,,0.05980019196048895,0.0060148421421828534,0.007510691522162095,,+,+,0.037742178350605504,0.002124882616965991,+,+,0.0008811351795954432,+
DMKJLJHC_00116 Transcriptional regulatory protein WalR,25.38995,25.45209,25.3535,24.08772,23.80104,24.34584,23.95784,24.04126,23.83904,23.92397,23.95766,23.5254,24.43409,22.10173,22.59548,0.04985504703954034,0.021901417324690576,0.02034075225346647,0.01788793858920151,0.030503415392907487,25.39851333333333,24.0782,23.946046666666664,23.802343333333337,23.043766666666667,0.04070212961941293,0.22251551676231426,0.08297607740922835,0.19631091230211525,1.0035591641862596,-1.3203133333333312,-1.4524666666666661,-1.5961699999999936,-2.3547466666666637,-0.1321533333333349,-0.2758566666666624,-1.0344333333333324,-0.14370333333332752,-0.9022799999999975,-0.75857666666667,0.0011750837112985235,2.4261395021801636e-05,0.0003544952969518003,0.029500150440482462,+,+,+,+,0.4753058588854705,0.2589175399900147,0.22777805965193246,,,,0.394308556986374,0.2738479250961708,,,0.35333458565342823,
DMKJLJHC_00118 hypothetical protein,21.04367,21.06776,21.08063,21.56011,20.72009,20.97687,21.07078,21.70299,21.52301,21.29614,20.82159,20.921,21.93415,22.23686,22.34992,0.0024711358485529317,0.002751927247389475,0.0035615727583321803,0.0025873619733465924,0.016688420942445496,21.06402,21.08569,21.43226,21.01291,22.17364333333333,0.015318857659760689,0.35146336404619377,0.26595619050262165,0.20434449947739447,0.17552480059018014,0.0216700000000003,0.3682400000000001,-0.05110999999999777,1.1096233333333316,0.3465699999999998,-0.07277999999999807,1.0879533333333313,-0.4193499999999979,0.7413833333333315,1.1607333333333294,0.934768524826076,0.12227274715971864,0.7420937621400051,0.0008783919001903845,,,,+,0.3284545079909127,0.8126158152331691,0.017299421252292498,,,+,0.15175461026534715,0.030206954623453245,,+,0.003667878205413909,+
DMKJLJHC_00120 putative zinc protease,19.74305,20.3739,19.93593,21.03926,20.76133,20.794,22.031,22.43903,21.95202,20.80073,20.89475,20.57773,22.74138,21.13955,20.44275,0.001196467318681137,0.0023613561694459067,0.005819671806376984,0.0021679155654219695,0.010044674310599314,20.01762666666667,20.864863333333332,22.14068333333333,20.75773666666667,21.441226666666665,0.26394278374088703,0.12403623189303192,0.2134127616198759,0.13294545280761672,0.9623518336635282,0.8472366666666638,2.1230566666666633,0.7401100000000014,1.4235999999999969,1.2758199999999995,-0.10712666666666237,0.5763633333333331,-1.3829466666666619,-0.6994566666666664,0.6834899999999955,0.014750514160696997,0.0009017908471513684,0.023978107117315194,0.11381776137011335,+,+,+,,0.0018632027434836468,0.4515770555529464,0.44816402171039266,+,,,0.0014728979860858706,0.37240103747444137,+,,0.3760676707050939,
DMKJLJHC_00121 putative zinc protease,23.12133,23.11602,22.88069,22.92466,23.00861,22.14289,23.84575,23.8468,23.8224,22.50797,22.59614,22.4662,22.00161,21.33113,21.90151,0.0097169327923983,0.008379160235470263,0.018877177035649464,0.007371757272694954,0.012396682759659654,23.03934666666667,22.692053333333334,23.838316666666667,22.52343666666667,21.74475,0.11220814715914668,0.3898266072955452,0.011262943171698597,0.05416342082582533,0.2953146692371815,-0.34729333333333656,0.7989699999999971,-0.5159100000000016,-1.2945966666666706,1.1462633333333336,-0.16861666666666508,-0.947303333333334,-1.3148799999999987,-2.0935666666666677,-0.778686666666669,0.29263484688430663,0.0005577896461274636,0.00424398588329316,0.004407468919410642,,+,+,+,0.014183253051334693,0.5772886132134305,0.05194088114799387,+,,,4.672849279680573e-06,0.0005580038879986733,+,+,0.021432170619478517,+
DMKJLJHC_00122 hypothetical protein,23.90353,23.89152,23.99265,24.03691,24.13258,24.11362,23.94592,23.93589,23.95704,23.94762,23.9358,23.97229,24.01316,21.52634,21.88715,0.018005773317913934,0.02214827338994756,0.020344089322474612,0.019841858189559382,0.020573027578127567,23.929233333333332,24.094369999999998,23.946283333333337,23.951903333333334,22.47555,0.04510960897882262,0.04136108557569633,0.008638272718289573,0.015201759401098818,1.0971871150355343,0.16513666666666538,0.017050000000004673,0.022670000000001522,-1.453683333333334,-0.1480866666666607,-0.14246666666666385,-1.6188199999999995,0.00561999999999685,-1.4707333333333388,-1.4763533333333356,0.01884446560459849,0.6273436493882423,0.5375400100650986,0.13449844695482702,+,,,,0.007725774968969056,0.01024395097528906,0.10541441860365133,+,+,,0.672999232045995,0.13089634888399476,,,0.12982565081559597,
DMKJLJHC_00124 Bifunctional purine biosynthesis protein PurH,27.9232,28.04114,27.97087,27.31406,27.30956,27.25449,26.92762,26.79501,26.86667,27.1206,27.05972,27.22821,27.54267,21.35693,27.05403,0.29808039007038634,0.2032984863389375,0.15363407943505705,0.18036162068586448,0.14754476071552242,27.978403333333333,27.292703333333336,26.863100000000003,27.136176666666668,25.317876666666667,0.048442572415408613,0.027083286769191077,0.05419662781637477,0.06966201467721848,2.807907421851528,-0.6856999999999971,-1.1153033333333298,-0.8422266666666651,-2.660526666666666,-0.42960333333333267,-0.15652666666666804,-1.9748266666666687,0.27307666666666464,-1.545223333333336,-1.8183000000000007,6.299184950835367e-05,2.668783228117829e-05,0.00014942581971909966,0.25136561690886866,+,+,+,,0.0005560055723037653,0.04148434322778167,0.3762329598664863,+,+,,0.011916613280636411,0.4799607024720883,+,,0.411721640522035,
DMKJLJHC_00125 hypothetical protein,22.2725,21.83248,21.59896,21.27645,21.743,21.88196,21.2369,20.69464,21.49799,21.69179,21.82481,21.72829,21.99366,22.4592,22.53924,0.004415165927193983,0.004023791812813083,0.002914869166380082,0.00430755306328183,0.018607756462170104,21.901313333333334,21.633803333333333,21.143176666666665,21.748296666666665,22.330699999999997,0.2792460727665752,0.2589768638744046,0.3345951314980877,0.05611761537659516,0.24055293471500241,-0.26751000000000147,-0.7581366666666689,-0.15301666666666947,0.42938666666666236,-0.49062666666666743,0.114493333333332,0.6968966666666638,0.6051199999999994,1.1875233333333313,0.5824033333333318,0.37676768251638815,0.06967954778202065,0.4897189276355948,0.17478679581470447,,,,,0.17637373266452763,0.5741907866362457,0.04939698176054544,,,+,0.06519027506423845,0.015156373600396155,,+,0.02898587747552028,+
DMKJLJHC_00126 Ribosomal RNA small subunit methyltransferase B,21.56305,21.59268,21.77233,21.90345,20.35804,19.59209,21.63019,18.82973,21.56923,21.72301,21.78409,19.72544,21.94463,22.00581,21.57215,0.0036905631852500983,0.0019897846921271556,0.002109115052264039,0.0027058563210072216,0.013250689693977738,21.642686666666666,20.617859999999997,20.676383333333334,21.077513333333332,21.840863333333335,0.09246631687028253,0.9613275843679235,1.3060182312493014,0.9563853531686668,0.1916435749567988,-1.0248266666666694,-0.9663033333333324,-0.565173333333334,0.19817666666666867,0.058523333333337035,0.45965333333333547,1.223003333333338,0.40112999999999843,1.164480000000001,0.7633500000000026,0.20782772530584423,0.35552934966639466,0.4522724694147017,0.25818123826518213,,,,,0.9617434724900359,0.6567032496364952,0.15242383335137796,,,,0.7436811207535359,0.28023344866139244,,,0.33047085344228183,
DMKJLJHC_00128 4-hydroxy-tetrahydrodipicolinate reductase,24.45054,24.33729,24.50579,24.1411,24.15453,24.28263,24.86698,24.89338,24.86406,24.24213,24.33974,24.10462,24.20344,21.77357,21.56868,0.02549886259547353,0.023711346118860804,0.038721451519635255,0.02404061506583096,0.021146723095741365,24.431206666666668,24.192753333333332,24.874806666666668,24.22883,22.515230000000003,0.07013508790580965,0.06378846621625418,0.013187320509573988,0.09644694949383595,1.1966716985316679,-0.23845333333333585,0.4436,-0.20237666666666954,-1.9159766666666656,0.6820533333333358,0.03607666666666631,-1.6775233333333297,-0.6459766666666695,-2.3595766666666655,-1.713599999999996,0.023648617433931922,0.0009235857743256083,0.07435633956802323,0.08664198076756142,+,+,,,0.0001210734111985385,0.6818510925537608,0.11884670453162512,+,,,0.0007182698600577955,0.04939506800715717,+,+,0.11368303102604306,
DMKJLJHC_00129 30S ribosome-binding factor,21.2719,21.06592,20.83384,20.24531,19.5633,19.80079,20.31373,20.50117,18.88069,21.2356,19.7938,21.02138,21.68084,21.95454,21.3199,0.002459515801281663,0.0011847250923345655,0.001230107554338868,0.002059316011725044,0.011622852010596851,21.057219999999997,19.8698,19.898529999999997,20.683593333333334,21.65176,0.1789430233342446,0.2826731859704177,0.7237781140653524,0.6352278772919913,0.2599053894529062,-1.187419999999996,-1.15869,-0.373626666666663,0.5945400000000021,0.028729999999995925,0.8137933333333329,1.781959999999998,0.785063333333337,1.753230000000002,0.9681666666666651,0.007388210311882769,0.09287741422906737,0.4681921909520266,0.05612185806856982,+,,,,0.9608048043802451,0.1732129225884884,0.002788786928858178,,,+,0.3131568092488812,0.032154453215215525,,+,0.11679273882223175,
DMKJLJHC_00131 tRNA pseudouridine synthase B,21.56802,21.26339,21.449,21.42234,21.6734,21.82699,22.07822,21.59482,21.70961,19.95273,21.48395,21.80278,22.56303,21.85206,21.52378,0.003177644335572767,0.004043661773522064,0.004577218395240927,0.002710186065486381,0.014588458555914478,21.426803333333336,21.64091,21.794216666666667,21.079819999999998,21.979623333333336,0.1253511819737739,0.16678750093057557,0.20621607766827815,0.8075320605812915,0.43375449556428,0.214106666666666,0.3674133333333316,-0.34698333333333764,0.5528200000000005,0.1533066666666656,-0.5610900000000036,0.33871333333333453,-0.7143966666666692,0.18540666666666894,0.8998033333333382,0.2203338165436311,0.09764009894050485,0.5805551192502838,0.15839362438649124,,,,,0.4595607720168127,0.39038698321276677,0.3608951661159574,,,,0.29213552105226365,0.6141261826488269,,,0.23738363335387883,
DMKJLJHC_00134 30S ribosomal protein S15,26.42976,26.52543,26.28662,24.315,24.2527,24.53404,24.79328,24.88493,24.73128,24.26026,24.15954,24.18329,24.40256,21.56382,23.3864,0.10078177708247678,0.02675986618805067,0.03684553243527329,0.023581799404503355,0.032104987865709395,26.413936666666668,24.36724666666667,24.803163333333334,24.20103,23.117593333333332,0.09813370957808355,0.12065193611744857,0.06311545417372448,0.04298961347426413,1.1743945858564275,-2.046689999999998,-1.6107733333333343,-2.212906666666669,-3.2963433333333363,0.43591666666666384,-0.16621666666667068,-1.2496533333333382,-0.6021333333333345,-1.685570000000002,-1.0834366666666675,4.906120825485649e-05,4.058387239946662e-05,8.177315835203068e-06,0.016737943654059135,+,+,+,+,0.010597529560946664,0.14036543285447503,0.2087481101588249,+,,,0.0003681060259021903,0.11261584314819306,+,,0.2622707168629244,
DMKJLJHC_00135 Osmoregulated proline transporter OpuE,23.67519,23.87333,23.91643,26.74278,26.53574,26.55548,25.2509,25.67654,25.0161,26.61034,26.72897,26.47964,25.97198,21.83486,25.05838,0.01671190537566586,0.12677141473352374,0.05251900927933519,0.12492241620662202,0.07228071546910808,23.821649999999995,26.611333333333334,25.314513333333338,26.606316666666668,24.288406666666663,0.10504697742756082,0.09329553949085062,0.27334988632804474,0.10182829545639856,1.7745580997595491,2.7896833333333397,1.492863333333343,2.7846666666666735,0.4667566666666687,-1.2968199999999968,-0.005016666666666225,-2.322926666666671,1.2918033333333305,-1.0261066666666743,-2.317910000000005,9.568761792107744e-06,0.001962379426639698,1.132394251609886e-05,0.7292259831384695,+,+,+,,0.003151754529651603,0.9614927368276831,0.13820128978644491,+,,,0.0033160600233657217,0.4642926577429995,+,,0.13892058062848517,
DMKJLJHC_00137 Polyribonucleotide nucleotidyltransferase,29.96279,29.99994,29.89952,29.34333,28.93756,29.30376,29.14868,29.17155,29.11885,29.1391,29.22184,29.30128,28.045,26.38662,28.02986,1.1723906540326776,0.7598841436308207,0.747854842946987,0.7649978600863129,0.6636561829147595,29.95408333333333,29.194883333333333,29.146359999999998,29.220739999999996,27.48716,0.04145598978300816,0.18267077787344332,0.0215771375920601,0.066214276406225,0.7782238425200467,-0.7591999999999963,-0.8077233333333318,-0.7333433333333339,-2.4669233333333302,-0.04852333333333547,0.02585666666666242,-1.707723333333334,0.07437999999999789,-1.6591999999999985,-1.7335799999999963,0.0045878000824961076,1.6625833157317108e-05,0.00018607436503195236,0.011018386197819214,+,+,+,+,0.7280264354346417,0.8598843365624906,0.03911647548589154,,,+,0.20544930550995957,0.039395221750450515,,+,0.03488211495680192,+
DMKJLJHC_00141 Alkyl hydroperoxide reductase subunit C,25.78362,25.8335,25.93982,25.51331,25.37769,25.39379,25.45861,25.81051,25.59736,25.45032,25.41316,25.52187,25.64328,22.43819,25.11652,0.06828362087646753,0.05583181933426312,0.0650021018275751,0.05650690376410203,0.07805733025762508,25.85231333333333,25.428263333333334,25.622159999999997,25.461783333333333,24.399330000000003,0.06514121139664437,0.06049520164626476,0.14472890174391603,0.04511483151051506,1.403310751781896,-0.4240499999999976,-0.23015333333333388,-0.39052999999999827,-1.4529833333333286,0.19389666666666372,0.03351999999999933,-1.028933333333331,-0.1603766666666644,-1.2228299999999948,-1.0624533333333304,0.0025172296569548978,0.10959287038508965,0.0022276726223370525,0.2173753593352145,+,,+,,0.15536247975798226,0.5639795433089221,0.3587364420632061,,,,0.20895772540766192,0.28749775767948654,,,0.3448275917159539,
DMKJLJHC_00142 3-succinoylsemialdehyde-pyridine dehydrogenase,26.62199,26.66709,26.41687,26.2942,26.13044,26.2092,26.04064,26.03511,26.02983,26.05994,26.00404,25.83863,26.3672,21.14076,25.81399,0.11219031465079146,0.09607121512389923,0.08654915302902537,0.08023215087446885,0.08032528085754814,26.56865,26.21128,26.035193333333336,25.967536666666664,24.44065,0.10889254275048797,0.06687091644853287,0.004413557396124635,0.09396417414218258,2.344278970188204,-0.3573700000000031,-0.533456666666666,-0.6011133333333376,-2.128,-0.17608666666666295,-0.24374333333333453,-1.770629999999997,-0.06765666666667158,-1.594543333333334,-1.5268866666666625,0.016747298945302705,0.002285526249588378,0.004102123501934365,0.2689895847092428,+,+,+,,0.020548464692721834,0.040383500921951754,0.3458024858780217,+,+,,0.36660128986206814,0.39056018026187767,,,0.4094610204263492,
