#Batch CD-search tool	NIH/NLM/NCBI									
#cdsid	QM3-qcdsearch-1D4DCAEC1C1DDBC2-146D72111A946631									
#datatype	hitsFull Results									
#status	0									
#Start time	2019-06-07T14:37:35	Run time	0:00:06:46							
#status	success									
										
Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	180462	4	156	4.13E-13	66.1821	cl32128	PRK06198 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187656	6	119	4.16E-13	67.3924	cd08953	KR_2_SDR_x	NC	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	235693	1	154	4.58E-13	65.8975	PRK06077	fabG	C	cl35424
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	235693	1	154	4.58E-13	65.8975	cl35424	fabG superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	235925	3	189	5.31E-13	65.8188	PRK07067	PRK07067	C	cl35539
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	235925	3	189	5.31E-13	65.8188	cl35539	PRK07067 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187616	3	205	7.76E-13	65.4825	cd05358	GlcDH_SDR_c	 - 	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	235712	3	208	8.46E-13	65.1727	PRK06138	PRK06138	 - 	cl35432
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	235712	3	208	8.46E-13	65.1727	cl35432	PRK06138 superfamily	 - 	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	183833	3	164	1.21E-12	64.6076	PRK12939	PRK12939	C	cl32849
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	183833	3	164	1.21E-12	64.6076	cl32849	PRK12939 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	132250	3	187	1.43E-12	64.5578	TIGR03206	benzo_BadH	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	235853	3	185	1.86E-12	64.6693	PRK06701	PRK06701	C	cl35505
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	235853	3	185	1.86E-12	64.6693	cl35505	PRK06701 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	166421	4	168	2.09E-12	64.8872	PLN02780	PLN02780	C	cl30678
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	166421	4	168	2.09E-12	64.8872	cl30678	PLN02780 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	183778	3	211	2.36E-12	64.3084	PRK12829	PRK12829	 - 	cl32841
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	183778	3	211	2.36E-12	64.3084	cl32841	PRK12829 superfamily	 - 	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180802	4	184	2.68E-12	63.8818	PRK07035	PRK07035	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	168574	3	207	2.92E-12	64.8705	PRK06484	PRK06484	N	cl31572
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	168574	3	207	2.92E-12	64.8705	cl31572	PRK06484 superfamily	N	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187611	3	164	2.96E-12	63.8804	cd05353	hydroxyacyl-CoA-like_DH_SDR_c-like	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	181297	5	151	3.47E-12	63.4408	PRK08217	fabG	C	cl32276
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	181297	5	151	3.47E-12	63.4408	cl32276	fabG superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187635	2	191	3.76E-12	63.5073	cd08930	SDR_c8	 - 	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187596	3	154	4.16E-12	63.2504	cd05337	BKR_1_SDR_c	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	235628	4	164	4.29E-12	64.617	PRK05855	PRK05855	N	cl35396
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	235628	4	164	4.29E-12	64.617	cl35396	PRK05855 superfamily	N	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187587	4	183	5.08E-12	62.8585	cd05326	secoisolariciresinol-DH_like_SDR_c	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	135637	4	167	5.75E-12	63.0511	PRK05876	PRK05876	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	181113	3	171	1.26E-11	62.0792	PRK07775	PRK07775	C	cl30674
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	181113	3	171	1.26E-11	62.0792	cl30674	PRK07775 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187622	3	188	1.60E-11	61.658	cd05364	SDR_c11	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	236216	3	175	1.96E-11	61.8398	PRK08277	PRK08277	C	cl30673
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	236216	3	175	1.96E-11	61.8398	cl30673	PRK08277 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	168574	4	205	2.09E-11	62.5593	PRK06484	PRK06484	C	cl31572
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	235627	4	161	2.40E-11	61.6203	PRK05854	PRK05854	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180617	3	206	2.60E-11	60.7467	PRK06550	fabG	 - 	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187668	5	143	2.60E-11	61.0716	cd09808	DHRS-12_like_SDR_c-like	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180817	3	164	2.72E-11	60.8841	PRK07060	PRK07060	C	cl32186
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	180817	3	164	2.72E-11	60.8841	cl32186	PRK07060 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	273660	4	182	2.91E-11	61.0817	TIGR01500	sepiapter_red	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	169556	3	183	3.02E-11	60.7157	PRK08703	PRK08703	 - 	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180993	3	184	3.72E-11	60.7137	PRK07478	PRK07478	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180343	3	172	4.27E-11	60.8107	PRK05993	PRK05993	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	183489	3	186	4.35E-11	60.4341	PRK12384	PRK12384	C	cl32758
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	183489	3	186	4.35E-11	60.4341	cl32758	PRK12384 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	235739	4	183	4.53E-11	60.3538	PRK06200	PRK06200	C	cl35448
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	235739	4	183	4.53E-11	60.3538	cl35448	PRK06200 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187642	4	185	4.62E-11	60.6193	cd08937	DHB_DH-like_SDR_c	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	235703	3	173	5.31E-11	60.4429	PRK06125	PRK06125	C	cl35426
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	235703	3	173	5.31E-11	60.4429	cl35426	PRK06125 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	183719	4	194	5.54E-11	60.0879	PRK12747	PRK12747	 - 	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	135765	4	154	5.64E-11	60.2458	PRK06113	PRK06113	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	312251	3	122	6.16E-11	58.7251	pfam08659	KR	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187606	2	182	8.26E-11	59.6728	cd05348	BphB-like_SDR_c	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	135631	4	201	1.05E-10	59.278	PRK05867	PRK05867	 - 	cl31367
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	135631	4	201	1.05E-10	59.278	cl31367	PRK05867 superfamily	 - 	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	236241	4	154	1.28E-10	60.2446	PRK08324	PRK08324	N	cl35684
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	236241	4	154	1.28E-10	60.2446	cl35684	PRK08324 superfamily	N	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	214833	3	121	1.30E-10	57.8773	smart00822	PKS_KR	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180761	3	182	1.35E-10	58.9783	PRK06935	PRK06935	C	cl32177
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	180761	3	182	1.35E-10	58.9783	cl32177	PRK06935 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187638	5	207	1.48E-10	59.0857	cd08933	RDH_SDR_c	 - 	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180439	2	187	1.56E-10	58.8694	PRK06171	PRK06171	C	cl32123
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	180439	2	187	1.56E-10	58.8694	cl32123	PRK06171 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	236209	3	161	1.57E-10	58.8668	PRK08265	PRK08265	C	cl35668
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	236209	3	161	1.57E-10	58.8668	cl35668	PRK08265 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187670	3	124	1.62E-10	59.4533	cd09810	LPOR_like_SDR_c_like	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	181324	5	172	1.70E-10	58.7935	PRK08251	PRK08251	C	cl32281
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	181324	5	172	1.70E-10	58.7935	cl32281	PRK08251 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	171821	4	204	1.79E-10	58.5999	PRK12937	PRK12937	 - 	cl31631
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	171821	4	204	1.79E-10	58.5999	cl31631	PRK12937 superfamily	 - 	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	181585	3	218	2.01E-10	58.5842	PRK08936	PRK08936	 - 	cl32334
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	181585	3	218	2.01E-10	58.5842	cl32334	PRK08936 superfamily	 - 	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180300	3	65	2.19E-10	58.6606	PRK05875	PRK05875	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187641	4	207	2.33E-10	58.3219	cd08936	CR_SDR_c	 - 	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187610	3	175	2.37E-10	58.4967	cd05352	MDH-like_SDR_c	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	235910	6	183	3.23E-10	58.0172	PRK07024	PRK07024	C	cl35533
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	235910	6	183	3.23E-10	58.0172	cl35533	PRK07024 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	182531	5	174	3.24E-10	57.8445	PRK10538	PRK10538	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187607	3	209	3.56E-10	57.8528	cd05349	BKR_2_SDR_c	 - 	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	131680	4	153	5.94E-10	58.3285	TIGR02632	RhaD_aldol-ADH	N	cl31229
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	131680	4	153	5.94E-10	58.3285	cl31229	RhaD_aldol-ADH superfamily	N	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187592	4	171	6.53E-10	57.0939	cd05331	DH-DHB-DH_SDR_c	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187654	1	172	7.96E-10	57.1171	cd08951	DR_C-13_KR_SDR_c_like	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	183832	4	179	8.04E-10	56.9364	PRK12935	PRK12935	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	181131	2	154	8.17E-10	57.0962	PRK07814	PRK07814	C	cl32244
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	181131	2	154	8.17E-10	57.0962	cl32244	PRK07814 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	236040	4	207	9.70E-10	56.6997	PRK07523	PRK07523	 - 	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187621	3	189	1.03E-09	56.4722	cd05363	SDH_SDR_c	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	235924	4	204	1.65E-09	55.8271	PRK07063	PRK07063	 - 	cl35538
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	235924	4	204	1.65E-09	55.8271	cl35538	PRK07063 superfamily	 - 	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	132368	4	182	1.84E-09	55.951	TIGR03325	BphB_TodD	C	cl31334
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	132368	4	182	1.84E-09	55.951	cl31334	BphB_TodD superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187582	5	149	3.17E-09	55.8526	cd05274	KR_FAS_SDR_x	NC	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180771	1	180	3.86E-09	54.8107	PRK06947	PRK06947	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	181225	4	155	4.25E-09	54.7601	PRK08085	PRK08085	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	181668	4	164	5.99E-09	54.1638	PRK09135	PRK09135	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187583	4	214	6.54E-09	54.3933	cd05322	SDH_SDR_c_like	 - 	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187669	3	119	8.16E-09	54.1402	cd09809	human_WWOX_like_SDR_c-like	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187648	4	208	1.11E-08	53.6482	cd08944	SDR_c12	 - 	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180796	4	208	1.18E-08	53.4785	PRK07023	PRK07023	 - 	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	237187	3	207	1.40E-08	53.1138	PRK12743	PRK12743	 - 	cl36174
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	237187	3	207	1.40E-08	53.1138	cl36174	PRK12743 superfamily	 - 	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	273823	4	164	1.44E-08	53.2066	TIGR01829	AcAcCoA_reduct	C	cl36986
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	273823	4	164	1.44E-08	53.2066	cl36986	AcAcCoA_reduct superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	183718	4	179	1.60E-08	53.114	PRK12746	PRK12746	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180604	4	183	2.17E-08	52.5989	PRK06523	PRK06523	C	cl32149
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	180604	4	183	2.17E-08	52.5989	cl32149	PRK06523 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	236116	3	180	2.70E-08	52.2433	PRK07856	PRK07856	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	236110	3	151	3.49E-08	52.3436	PRK07831	PRK07831	C	cl35623
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	236110	3	151	3.49E-08	52.3436	cl35623	PRK07831 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	182051	1	180	4.55E-08	51.7744	PRK09730	PRK09730	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	275120	4	189	6.27E-08	51.5186	TIGR04316	dhbA_paeA	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	235794	4	207	6.37E-08	51.3711	PRK06398	PRK06398	 - 	cl35476
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	235794	4	207	6.37E-08	51.3711	cl35476	PRK06398 superfamily	 - 	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180983	3	124	9.02E-08	51.1441	PRK07453	PRK07453	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187535	81	184	9.82E-08	50.207	cd02266	SDR	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	236207	3	175	1.09E-07	51.3757	PRK08261	fabG	N	cl35666
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	236207	3	175	1.09E-07	51.3757	cl35666	fabG superfamily	N	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	181044	3	156	1.15E-07	50.4957	PRK07577	PRK07577	C	cl32229
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	181044	3	156	1.15E-07	50.4957	cl32229	PRK07577 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187619	90	207	2.08E-07	49.8822	cd05361	haloalcohol_DH_SDR_c-like	N	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187662	4	208	2.13E-07	49.8853	cd09761	A3DFK9-like_SDR_c	 - 	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	236145	4	200	2.20E-07	49.7175	PRK08063	PRK08063	 - 	cl35637
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	236145	4	200	2.20E-07	49.7175	cl35637	PRK08063 superfamily	 - 	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	171822	4	164	2.35E-07	49.6257	PRK12938	PRK12938	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	212497	4	129	2.79E-07	49.1173	cd11731	Lin1944_like_SDR_c	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	235933	4	165	3.22E-07	49.2903	PRK07097	PRK07097	C	cl35543
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	235933	4	165	3.22E-07	49.2903	cl35543	PRK07097 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180371	3	183	4.70E-07	48.958	PRK06057	PRK06057	C	cl32104
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	180371	3	183	4.70E-07	48.958	cl32104	PRK06057 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187647	4	154	5.08E-07	48.5425	cd08943	R1PA_ADH_SDR_c	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	181508	5	157	7.75E-07	48.0311	PRK08628	PRK08628	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187658	3	67	8.63E-07	48.435	cd08955	KR_2_FAS_SDR_x	NC	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	200089	3	124	1.60E-06	47.5524	TIGR01289	LPOR	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	236094	3	180	1.99E-06	47.0466	PRK07774	PRK07774	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	273825	5	207	3.19E-06	46.4386	TIGR01831	fabG_rel	 - 	cl36988
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	273825	5	207	3.19E-06	46.4386	cl36988	fabG_rel superfamily	 - 	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	188170	3	182	3.70E-06	46.291	TIGR01832	kduD	C	cl33199
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	188170	3	182	3.70E-06	46.291	cl33199	kduD superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	236190	3	157	6.16E-06	45.6453	PRK08220	PRK08220	C	cl35662
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	236190	3	157	6.16E-06	45.6453	cl35662	PRK08220 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	183797	4	208	7.83E-06	45.1619	PRK12859	PRK12859	 - 	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	236056	3	67	8.01E-06	45.3313	PRK07576	PRK07576	C	cl35597
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	236056	3	67	8.01E-06	45.3313	cl35597	PRK07576 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	171531	4	182	8.75E-06	45.281	PRK12481	PRK12481	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	177654	5	124	9.02E-06	45.4671	PLN00015	PLN00015	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	237189	1	175	1.07E-05	44.6803	PRK12748	PRK12748	C	cl36176
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	237189	1	175	1.07E-05	44.6803	cl36176	PRK12748 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	177895	4	172	1.09E-05	44.8139	PLN02253	PLN02253	C	cl30671
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	177895	4	172	1.09E-05	44.8139	cl30671	PLN02253 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	181349	3	131	1.34E-05	44.5093	PRK08278	PRK08278	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	181517	3	164	1.49E-05	44.3099	PRK08642	fabG	C	cl32315
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	181517	3	164	1.49E-05	44.3099	cl32315	fabG superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	183716	3	184	2.56E-05	43.5749	PRK12744	PRK12744	C	cl32819
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	183716	3	184	2.56E-05	43.5749	cl32819	PRK12744 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180586	1	154	2.66E-05	43.3826	PRK06483	PRK06483	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180413	4	185	2.73E-05	43.6944	PRK06128	PRK06128	C	cl32118
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	180413	4	185	2.73E-05	43.6944	cl32118	PRK06128 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	275297	3	207	6.24E-05	42.6952	TIGR04504	SDR_subfam_2	 - 	cl37458
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	275297	3	207	6.24E-05	42.6952	cl37458	SDR_subfam_2 superfamily	 - 	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180399	1	183	6.85E-05	42.5486	PRK06101	PRK06101	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187663	3	154	8.11E-05	42.0473	cd09762	HSDL2_SDR_c	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180774	1	154	8.18E-05	41.9811	PRK06953	PRK06953	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187664	4	143	9.46E-05	42.0484	cd09763	DHRS1-like_SDR_c	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187568	3	111	0.000113133	41.8918	cd05258	CDP_TE_SDR_e	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	236326	1	45	0.000120933	42.2817	PRK08655	PRK08655	C	cl35733
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	236326	1	45	0.000120933	42.2817	cl35733	PRK08655 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180669	4	87	0.000167059	40.7252	PRK06720	PRK06720	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	187589	3	144	0.000196582	40.9403	cd05328	3alpha_HSD_SDR_c	C	cl25409
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180411	2	175	0.000312153	40.5324	PRK06123	PRK06123	C	cl21454
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	183772	3	183	0.000392642	40.3133	PRK12823	benD	C	cl32838
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	183772	3	183	0.000392642	40.3133	cl32838	benD superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	236099	3	151	0.000459775	40.0414	PRK07791	PRK07791	C	cl30670
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	236099	3	151	0.000459775	40.0414	cl30670	PRK07791 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	274311	38	155	0.00072572	39.9889	TIGR02813	omega_3_PfaA	N	cl37173
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	274311	38	155	0.00072572	39.9889	cl37173	omega_3_PfaA superfamily	N	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	180823	3	186	0.00126937	38.5972	PRK07074	PRK07074	C	cl32189
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	180823	3	186	0.00126937	38.5972	cl32189	PRK07074 superfamily	C	 - 
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	non-specific	181188	4	185	0.00134066	38.8223	PRK07985	PRK07985	C	cl30672
Q#1 - >GFJPDDAG_03986 Sepiapterin reductase	superfamily	181188	4	185	0.00134066	38.8223	cl30672	PRK07985 superfamily	C	 - 
