#Batch CD-search tool	NIH/NLM/NCBI									
#cdsid	QM3-qcdsearch-EF832E26470DADB-3CA465FD1FDB02E6									
#datatype	hitsStandard Results									
#status	0									
#Start time	2019-06-07T14:36:53	Run time	0:01:26:40							
#status	success									
										
Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#29 - >GFJPDDAG_00029 Vitamin B12-dependent ribonucleoside-diphosphate reductase	superfamily	274168	117	777	0	649.385	cl37129	NrdJ_Z superfamily	 - 	 - 
Q#29 - >GFJPDDAG_00029 Vitamin B12-dependent ribonucleoside-diphosphate reductase	specific	153089	156	770	0	588.82	cd02888	RNR_II_dimer	 - 	cl09939
Q#29 - >GFJPDDAG_00029 Vitamin B12-dependent ribonucleoside-diphosphate reductase	superfamily	353033	156	770	0	588.82	cl09939	RNR_PFL superfamily	 - 	 - 
Q#29 - >GFJPDDAG_00029 Vitamin B12-dependent ribonucleoside-diphosphate reductase	specific	223287	12	778	3.18E-131	406.751	COG0209	NrdA	 - 	cl33805
Q#29 - >GFJPDDAG_00029 Vitamin B12-dependent ribonucleoside-diphosphate reductase	superfamily	223287	12	778	3.18E-131	406.751	cl33805	NrdA superfamily	 - 	 - 
Q#29 - >GFJPDDAG_00029 Vitamin B12-dependent ribonucleoside-diphosphate reductase	specific	335131	188	767	5.99E-130	398.923	pfam02867	Ribonuc_red_lgC	 - 	cl38096
Q#29 - >GFJPDDAG_00029 Vitamin B12-dependent ribonucleoside-diphosphate reductase	superfamily	335131	188	767	5.99E-130	398.923	cl38096	Ribonuc_red_lgC superfamily	 - 	 - 
Q#30 - >GFJPDDAG_00030 hypothetical protein	specific	132846	4	197	2.08E-67	208.287	cd07207	Pat_ExoU_VipD_like	 - 	cl11396
Q#30 - >GFJPDDAG_00030 hypothetical protein	superfamily	353241	4	197	2.08E-67	208.287	cl11396	Patatin_and_cPLA2 superfamily	 - 	 - 
Q#30 - >GFJPDDAG_00030 hypothetical protein	specific	224666	1	291	1.15E-44	153.352	COG1752	RssA	 - 	cl34355
Q#30 - >GFJPDDAG_00030 hypothetical protein	superfamily	224666	1	291	1.15E-44	153.352	cl34355	RssA superfamily	 - 	 - 
Q#30 - >GFJPDDAG_00030 hypothetical protein	specific	334657	6	195	1.23E-35	126.591	pfam01734	Patatin	 - 	cl11396
Q#31 - >GFJPDDAG_00031 hypothetical protein	non-specific	337576	6	69	0.00121952	36.642	pfam09972	DUF2207	N	cl19878
Q#31 - >GFJPDDAG_00031 hypothetical protein	superfamily	354491	6	69	0.00121952	36.642	cl19878	DUF2207 superfamily	N	 - 
Q#31 - >GFJPDDAG_00031 hypothetical protein	non-specific	183658	2	65	0.0236584	32.3433	PRK12658	PRK12658	N	cl00492
Q#31 - >GFJPDDAG_00031 hypothetical protein	superfamily	351118	2	65	0.0236584	32.3433	cl00492	Oxidored_q2 superfamily	N	 - 
Q#31 - >GFJPDDAG_00031 hypothetical protein	non-specific	224199	8	65	0.0297732	32.5956	COG1280	RhtB	NC	cl00565
Q#31 - >GFJPDDAG_00031 hypothetical protein	superfamily	294381	8	65	0.0297732	32.5956	cl00565	LysE superfamily	NC	 - 
Q#31 - >GFJPDDAG_00031 hypothetical protein	non-specific	187762	8	61	0.084874	31.3584	cd09322	TDT_TehA_like	NC	cl04176
Q#31 - >GFJPDDAG_00031 hypothetical protein	superfamily	352121	8	61	0.084874	31.3584	cl04176	TDT superfamily	NC	 - 
Q#32 - >GFJPDDAG_00032 hypothetical protein	non-specific	314111	19	183	1.50E-70	211.022	pfam11085	YqhR	 - 	cl12646
Q#32 - >GFJPDDAG_00032 hypothetical protein	superfamily	314111	19	183	1.50E-70	211.022	cl12646	YqhR superfamily	 - 	 - 
Q#33 - >GFJPDDAG_00033 3-dehydroquinate dehydratase	specific	235443	1	146	8.51E-87	249.586	PRK05395	PRK05395	 - 	cl00505
Q#33 - >GFJPDDAG_00033 3-dehydroquinate dehydratase	superfamily	351123	1	146	8.51E-87	249.586	cl00505	DHQase_II superfamily	 - 	 - 
Q#33 - >GFJPDDAG_00033 3-dehydroquinate dehydratase	specific	334441	4	141	3.28E-81	235.281	pfam01220	DHquinase_II	 - 	cl00505
Q#33 - >GFJPDDAG_00033 3-dehydroquinate dehydratase	specific	238262	3	143	4.05E-80	232.712	cd00466	DHQase_II	 - 	cl00505
Q#33 - >GFJPDDAG_00033 3-dehydroquinate dehydratase	specific	223828	2	146	5.73E-75	219.778	COG0757	AroQ	 - 	cl00505
Q#33 - >GFJPDDAG_00033 3-dehydroquinate dehydratase	non-specific	130160	3	142	3.28E-66	197.563	TIGR01088	aroQ	 - 	cl00505
Q#34 - >GFJPDDAG_00034 Aminopeptidase YpdF	specific	223085	2	353	6.41E-108	320.528	COG0006	PepP	 - 	cl33737
Q#34 - >GFJPDDAG_00034 Aminopeptidase YpdF	superfamily	223085	2	353	6.41E-108	320.528	cl33737	PepP superfamily	 - 	 - 
Q#34 - >GFJPDDAG_00034 Aminopeptidase YpdF	specific	238525	146	337	4.52E-107	311.751	cd01092	APP-like	 - 	cl00279
Q#34 - >GFJPDDAG_00034 Aminopeptidase YpdF	superfamily	351000	146	337	4.52E-107	311.751	cl00279	APP_MetAP superfamily	 - 	 - 
Q#34 - >GFJPDDAG_00034 Aminopeptidase YpdF	non-specific	182080	6	351	6.51E-92	279.13	PRK09795	PRK09795	 - 	cl32413
Q#34 - >GFJPDDAG_00034 Aminopeptidase YpdF	superfamily	182080	6	351	6.51E-92	279.13	cl32413	PRK09795 superfamily	 - 	 - 
Q#34 - >GFJPDDAG_00034 Aminopeptidase YpdF	specific	334143	146	336	3.96E-83	250.993	pfam00557	Peptidase_M24	 - 	cl00279
Q#34 - >GFJPDDAG_00034 Aminopeptidase YpdF	non-specific	129591	153	315	1.89E-26	105.123	TIGR00500	met_pdase_I	 - 	cl00279
Q#35 - >GFJPDDAG_00035 Elongation factor P	specific	234788	1	184	2.36E-116	327.395	PRK00529	PRK00529	 - 	cl35107
Q#35 - >GFJPDDAG_00035 Elongation factor P	superfamily	234788	1	184	2.36E-116	327.395	cl35107	PRK00529 superfamily	 - 	 - 
Q#35 - >GFJPDDAG_00035 Elongation factor P	specific	272867	2	184	8.19E-111	313.243	TIGR00038	efp	 - 	cl36579
Q#35 - >GFJPDDAG_00035 Elongation factor P	superfamily	272867	2	184	8.19E-111	313.243	cl36579	efp superfamily	 - 	 - 
Q#35 - >GFJPDDAG_00035 Elongation factor P	specific	223309	1	129	1.68E-61	186.615	COG0231	Efp	 - 	cl33809
Q#35 - >GFJPDDAG_00035 Elongation factor P	superfamily	223309	1	129	1.68E-61	186.615	cl33809	Efp superfamily	 - 	 - 
Q#35 - >GFJPDDAG_00035 Elongation factor P	specific	337346	129	184	4.24E-31	107.048	pfam09285	Elong-fact-P_C	 - 	cl09927
Q#35 - >GFJPDDAG_00035 Elongation factor P	superfamily	353027	129	184	4.24E-31	107.048	cl09927	S1_like superfamily	 - 	 - 
Q#35 - >GFJPDDAG_00035 Elongation factor P	specific	214849	129	184	7.67E-29	101.378	smart00841	Elong-fact-P_C	 - 	cl09927
Q#35 - >GFJPDDAG_00035 Elongation factor P	specific	240220	129	184	4.28E-28	99.5206	cd05794	S1_EF-P_repeat_2	 - 	cl09927
Q#36 - >GFJPDDAG_00036 hypothetical protein	non-specific	274324	28	295	2.04E-131	373.987	TIGR02858	spore_III_AA	 - 	cl28311
Q#36 - >GFJPDDAG_00036 hypothetical protein	superfamily	274324	28	295	2.04E-131	373.987	cl28311	spore_III_AA superfamily	 - 	 - 
Q#36 - >GFJPDDAG_00036 hypothetical protein	non-specific	226372	1	289	1.46E-115	335.265	COG3854	SpoIIIAA	 - 	cl21455
Q#36 - >GFJPDDAG_00036 hypothetical protein	superfamily	354812	1	289	1.46E-115	335.265	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#36 - >GFJPDDAG_00036 hypothetical protein	specific	214640	139	257	4.45E-08	51.2201	smart00382	AAA	 - 	cl30760
Q#36 - >GFJPDDAG_00036 hypothetical protein	superfamily	357636	139	257	4.45E-08	51.2201	cl30760	AAA superfamily	 - 	 - 
Q#36 - >GFJPDDAG_00036 hypothetical protein	specific	213179	139	252	0.000261266	40.3059	cd00267	ABC_ATPase	 - 	cl25403
Q#36 - >GFJPDDAG_00036 hypothetical protein	superfamily	355390	139	252	0.000261266	40.3059	cl25403	ABC_ATPase superfamily	 - 	 - 
Q#36 - >GFJPDDAG_00036 hypothetical protein	non-specific	333757	140	231	0.0246158	34.0995	pfam00004	AAA	C	cl29659
Q#36 - >GFJPDDAG_00036 hypothetical protein	superfamily	356535	140	231	0.0246158	34.0995	cl29659	AAA superfamily	C	 - 
Q#37 - >GFJPDDAG_00037 hypothetical protein	specific	181372	2	156	3.87E-69	207.01	PRK08307	PRK08307	 - 	cl08022
Q#37 - >GFJPDDAG_00037 hypothetical protein	superfamily	324189	2	156	3.87E-69	207.01	cl08022	Spore_III_AB superfamily	 - 	 - 
Q#37 - >GFJPDDAG_00037 hypothetical protein	non-specific	131880	3	156	1.58E-61	187.521	TIGR02833	spore_III_AB	 - 	cl08022
Q#37 - >GFJPDDAG_00037 hypothetical protein	specific	312899	4	163	1.17E-46	149.596	pfam09548	Spore_III_AB	 - 	cl08022
Q#38 - >GFJPDDAG_00038 hypothetical protein	specific	131895	3	66	1.02E-19	73.8956	TIGR02848	spore_III_AC	 - 	cl23088
Q#38 - >GFJPDDAG_00038 hypothetical protein	superfamily	131895	3	66	1.02E-19	73.8956	cl23088	spore_III_AC superfamily	 - 	 - 
Q#38 - >GFJPDDAG_00038 hypothetical protein	specific	310943	8	63	7.55E-10	48.4871	pfam06686	SpoIIIAC	 - 	cl23898
Q#38 - >GFJPDDAG_00038 hypothetical protein	superfamily	329158	8	63	7.55E-10	48.4871	cl23898	SpoIIIAC superfamily	 - 	 - 
Q#39 - >GFJPDDAG_00039 hypothetical protein	non-specific	131896	1	75	4.75E-21	78.8663	TIGR02849	spore_III_AD	N	cl23898
Q#39 - >GFJPDDAG_00039 hypothetical protein	superfamily	329158	1	75	4.75E-21	78.8663	cl23898	SpoIIIAC superfamily	N	 - 
Q#39 - >GFJPDDAG_00039 hypothetical protein	specific	310943	19	74	2.31E-10	50.4131	pfam06686	SpoIIIAC	 - 	cl23898
Q#40 - >GFJPDDAG_00040 Stage III sporulation protein AE	specific	213743	1	392	7.86E-131	380.523	TIGR02829	spore_III_AE	 - 	cl09771
Q#40 - >GFJPDDAG_00040 Stage III sporulation protein AE	superfamily	324475	1	392	7.86E-131	380.523	cl09771	Spore_III_AE superfamily	 - 	 - 
Q#40 - >GFJPDDAG_00040 Stage III sporulation protein AE	specific	312897	80	392	3.00E-100	300.517	pfam09546	Spore_III_AE	 - 	cl09771
Q#41 - >GFJPDDAG_00041 hypothetical protein	specific	131942	2	110	5.06E-34	117.001	TIGR02896	spore_III_AF	 - 	cl17562
Q#41 - >GFJPDDAG_00041 hypothetical protein	superfamily	327422	2	110	5.06E-34	117.001	cl17562	Spore_III_AF superfamily	 - 	 - 
Q#41 - >GFJPDDAG_00041 hypothetical protein	specific	312922	12	195	1.48E-33	118.083	pfam09581	Spore_III_AF	 - 	cl17562
Q#42 - >GFJPDDAG_00042 hypothetical protein	specific	274319	30	216	5.04E-61	188.713	TIGR02830	spore_III_AG	 - 	cl11823
Q#42 - >GFJPDDAG_00042 hypothetical protein	superfamily	274319	30	216	5.04E-61	188.713	cl11823	spore_III_AG superfamily	 - 	 - 
Q#43 - >GFJPDDAG_00043 Stage III sporulation protein AH	specific	338446	6	171	3.41E-28	103.906	pfam12685	SpoIIIAH	 - 	cl15034
Q#43 - >GFJPDDAG_00043 Stage III sporulation protein AH	superfamily	338446	6	171	3.41E-28	103.906	cl15034	SpoIIIAH superfamily	 - 	 - 
Q#44 - >GFJPDDAG_00044 Biotin carboxyl carrier protein of acetyl-CoA carboxylase	specific	235777	2	166	5.36E-63	190.779	PRK06302	PRK06302	 - 	cl35466
Q#44 - >GFJPDDAG_00044 Biotin carboxyl carrier protein of acetyl-CoA carboxylase	superfamily	235777	2	166	5.36E-63	190.779	cl35466	PRK06302 superfamily	 - 	 - 
Q#44 - >GFJPDDAG_00044 Biotin carboxyl carrier protein of acetyl-CoA carboxylase	non-specific	273123	2	166	5.87E-48	152.683	TIGR00531	BCCP	 - 	cl36680
Q#44 - >GFJPDDAG_00044 Biotin carboxyl carrier protein of acetyl-CoA carboxylase	superfamily	273123	2	166	5.87E-48	152.683	cl36680	BCCP superfamily	 - 	 - 
Q#44 - >GFJPDDAG_00044 Biotin carboxyl carrier protein of acetyl-CoA carboxylase	specific	223585	7	167	2.14E-32	112.476	COG0511	AccB	 - 	cl33922
Q#44 - >GFJPDDAG_00044 Biotin carboxyl carrier protein of acetyl-CoA carboxylase	superfamily	223585	7	167	2.14E-32	112.476	cl33922	AccB superfamily	 - 	 - 
Q#44 - >GFJPDDAG_00044 Biotin carboxyl carrier protein of acetyl-CoA carboxylase	specific	133459	93	165	5.35E-22	83.6195	cd06850	biotinyl_domain	 - 	cl11404
Q#44 - >GFJPDDAG_00044 Biotin carboxyl carrier protein of acetyl-CoA carboxylase	superfamily	353245	93	165	5.35E-22	83.6195	cl11404	Biotinyl_lipoyl_domains superfamily	 - 	 - 
Q#44 - >GFJPDDAG_00044 Biotin carboxyl carrier protein of acetyl-CoA carboxylase	specific	334035	93	163	8.23E-18	73.0086	pfam00364	Biotin_lipoyl	 - 	cl11404
Q#45 - >GFJPDDAG_00045 Biotin carboxylase	specific	236307	1	449	0	870.66	PRK08591	PRK08591	 - 	cl30623
Q#45 - >GFJPDDAG_00045 Biotin carboxylase	superfamily	236307	1	449	0	870.66	cl30623	PRK08591 superfamily	 - 	 - 
Q#45 - >GFJPDDAG_00045 Biotin carboxylase	non-specific	129605	1	450	0	749.667	TIGR00514	accC	 - 	cl31010
Q#45 - >GFJPDDAG_00045 Biotin carboxylase	superfamily	129605	1	450	0	749.667	cl31010	accC superfamily	 - 	 - 
Q#45 - >GFJPDDAG_00045 Biotin carboxylase	specific	223516	1	449	0	658.573	COG0439	AccC	 - 	cl33872
Q#45 - >GFJPDDAG_00045 Biotin carboxylase	superfamily	223516	1	449	0	658.573	cl33872	AccC superfamily	 - 	 - 
Q#45 - >GFJPDDAG_00045 Biotin carboxylase	non-specific	280881	116	323	2.20E-84	257.618	pfam02786	CPSase_L_D2	 - 	cl17255
Q#45 - >GFJPDDAG_00045 Biotin carboxylase	superfamily	354326	116	323	2.20E-84	257.618	cl17255	CPSase_L_D2 superfamily	 - 	 - 
Q#45 - >GFJPDDAG_00045 Biotin carboxylase	specific	214878	337	443	8.23E-65	203.414	smart00878	Biotin_carb_C	 - 	cl29396
Q#45 - >GFJPDDAG_00045 Biotin carboxylase	superfamily	356272	337	443	8.23E-65	203.414	cl29396	Biotin_carb_C superfamily	 - 	 - 
Q#46 - >GFJPDDAG_00046 Alkaline shock protein 23	specific	335468	17	122	2.28E-41	133.004	pfam03780	Asp23	 - 	cl00574
Q#46 - >GFJPDDAG_00046 Alkaline shock protein 23	superfamily	351160	17	122	2.28E-41	133.004	cl00574	Asp23 superfamily	 - 	 - 
Q#46 - >GFJPDDAG_00046 Alkaline shock protein 23	specific	224221	17	131	2.29E-41	133.556	COG1302	YloU	 - 	cl00574
Q#47 - >GFJPDDAG_00047 N utilization substance protein B	specific	234686	1	125	8.67E-58	174.982	PRK00202	nusB	 - 	cl00223
Q#47 - >GFJPDDAG_00047 N utilization substance protein B	superfamily	350963	1	125	8.67E-58	174.982	cl00223	NusB_Sun superfamily	 - 	 - 
Q#47 - >GFJPDDAG_00047 N utilization substance protein B	specific	273891	3	128	6.43E-54	164.972	TIGR01951	nusB	 - 	cl00223
Q#47 - >GFJPDDAG_00047 N utilization substance protein B	specific	223852	1	128	2.58E-48	151.698	COG0781	NusB	 - 	cl00223
Q#47 - >GFJPDDAG_00047 N utilization substance protein B	specific	334352	8	126	1.91E-45	143.555	pfam01029	NusB	 - 	cl00223
Q#47 - >GFJPDDAG_00047 N utilization substance protein B	specific	238342	3	127	8.64E-45	142.033	cd00619	Terminator_NusB	 - 	cl00223
Q#48 - >GFJPDDAG_00048 Bifunctional protein FolD protein	non-specific	184560	1	283	3.17E-166	461.788	PRK14190	PRK14190	 - 	cl32972
Q#48 - >GFJPDDAG_00048 Bifunctional protein FolD protein	superfamily	184560	1	283	3.17E-166	461.788	cl32972	PRK14190 superfamily	 - 	 - 
Q#48 - >GFJPDDAG_00048 Bifunctional protein FolD protein	specific	223268	5	279	1.07E-146	412.344	COG0190	FolD	 - 	cl33800
Q#48 - >GFJPDDAG_00048 Bifunctional protein FolD protein	superfamily	223268	5	279	1.07E-146	412.344	cl33800	FolD superfamily	 - 	 - 
Q#48 - >GFJPDDAG_00048 Bifunctional protein FolD protein	specific	308497	123	282	2.01E-95	277.804	pfam02882	THF_DHG_CYH_C	 - 	cl21454
Q#48 - >GFJPDDAG_00048 Bifunctional protein FolD protein	superfamily	354811	123	282	2.01E-95	277.804	cl21454	NADB_Rossmann superfamily	 - 	 - 
Q#48 - >GFJPDDAG_00048 Bifunctional protein FolD protein	specific	133448	115	279	2.28E-90	265.188	cd01080	NAD_bind_m-THF_DH_Cyclohyd	 - 	cl21454
Q#48 - >GFJPDDAG_00048 Bifunctional protein FolD protein	non-specific	214966	182	229	0.0539009	33.6346	smart01002	AlaDh_PNT_C	NC	cl21454
Q#49 - >GFJPDDAG_00049 Exodeoxyribonuclease 7 large subunit	specific	234714	5	444	0	612.969	PRK00286	xseA	 - 	cl25917
Q#49 - >GFJPDDAG_00049 Exodeoxyribonuclease 7 large subunit	superfamily	355463	5	444	0	612.969	cl25917	XseA superfamily	 - 	 - 
Q#49 - >GFJPDDAG_00049 Exodeoxyribonuclease 7 large subunit	specific	272979	10	444	0	581.7	TIGR00237	xseA	 - 	cl25917
Q#49 - >GFJPDDAG_00049 Exodeoxyribonuclease 7 large subunit	specific	224486	8	449	0	558.794	COG1570	XseA	 - 	cl25917
Q#49 - >GFJPDDAG_00049 Exodeoxyribonuclease 7 large subunit	specific	334998	128	442	1.08E-144	414.542	pfam02601	Exonuc_VII_L	 - 	cl38075
Q#49 - >GFJPDDAG_00049 Exodeoxyribonuclease 7 large subunit	superfamily	334998	128	442	1.08E-144	414.542	cl38075	Exonuc_VII_L superfamily	 - 	 - 
Q#49 - >GFJPDDAG_00049 Exodeoxyribonuclease 7 large subunit	specific	239935	30	107	1.20E-36	129.177	cd04489	ExoVII_LU_OBF	 - 	cl09930
Q#49 - >GFJPDDAG_00049 Exodeoxyribonuclease 7 large subunit	superfamily	353029	30	107	1.20E-36	129.177	cl09930	RPA_2b-aaRSs_OBF_like superfamily	 - 	 - 
Q#50 - >GFJPDDAG_00050 Exodeoxyribonuclease 7 small subunit	specific	179195	1	68	2.86E-17	68.3927	PRK00977	PRK00977	 - 	cl00750
Q#50 - >GFJPDDAG_00050 Exodeoxyribonuclease 7 small subunit	superfamily	351237	1	68	2.86E-17	68.3927	cl00750	Exonuc_VII_S superfamily	 - 	 - 
Q#50 - >GFJPDDAG_00050 Exodeoxyribonuclease 7 small subunit	specific	224636	2	77	8.85E-13	57.3289	COG1722	XseB	 - 	cl00750
Q#50 - >GFJPDDAG_00050 Exodeoxyribonuclease 7 small subunit	specific	273536	9	62	1.13E-12	56.2788	TIGR01280	xseB	 - 	cl00750
Q#50 - >GFJPDDAG_00050 Exodeoxyribonuclease 7 small subunit	specific	335003	10	61	1.37E-12	55.8408	pfam02609	Exonuc_VII_S	 - 	cl00750
Q#51 - >GFJPDDAG_00051 Farnesyl diphosphate synthase	specific	223220	6	296	3.96E-76	234.96	COG0142	IspA	 - 	cl00210
Q#51 - >GFJPDDAG_00051 Farnesyl diphosphate synthase	superfamily	350953	6	296	3.96E-76	234.96	cl00210	Isoprenoid_Biosyn_C1 superfamily	 - 	 - 
Q#51 - >GFJPDDAG_00051 Farnesyl diphosphate synthase	specific	173833	32	294	4.87E-75	230.131	cd00685	Trans_IPPS_HT	 - 	cl00210
Q#51 - >GFJPDDAG_00051 Farnesyl diphosphate synthase	non-specific	182567	35	295	2.84E-64	203.85	PRK10581	PRK10581	 - 	cl00210
Q#51 - >GFJPDDAG_00051 Farnesyl diphosphate synthase	specific	334023	32	271	6.64E-62	196.146	pfam00348	polyprenyl_synt	 - 	cl00210
Q#51 - >GFJPDDAG_00051 Farnesyl diphosphate synthase	non-specific	131795	34	257	2.92E-27	107.882	TIGR02748	GerC3_HepT	C	cl00210
Q#52 - >GFJPDDAG_00052 hypothetical protein	non-specific	226911	43	179	0.00146944	38.4309	COG4536	CorB	C	cl34771
Q#52 - >GFJPDDAG_00052 hypothetical protein	superfamily	226911	43	179	0.00146944	38.4309	cl34771	CorB superfamily	C	 - 
Q#53 - >GFJPDDAG_00053 1-deoxy-D-xylulose-5-phosphate synthase	specific	224076	1	628	0	992.474	COG1154	Dxs	 - 	cl34145
Q#53 - >GFJPDDAG_00053 1-deoxy-D-xylulose-5-phosphate synthase	superfamily	224076	1	628	0	992.474	cl34145	Dxs superfamily	 - 	 - 
Q#53 - >GFJPDDAG_00053 1-deoxy-D-xylulose-5-phosphate synthase	specific	235470	1	621	0	989.582	PRK05444	PRK05444	 - 	cl35323
Q#53 - >GFJPDDAG_00053 1-deoxy-D-xylulose-5-phosphate synthase	superfamily	235470	1	621	0	989.582	cl35323	PRK05444 superfamily	 - 	 - 
Q#53 - >GFJPDDAG_00053 1-deoxy-D-xylulose-5-phosphate synthase	non-specific	129308	3	620	0	976.561	TIGR00204	dxs	 - 	cl30981
Q#53 - >GFJPDDAG_00053 1-deoxy-D-xylulose-5-phosphate synthase	superfamily	129308	3	620	0	976.561	cl30981	dxs superfamily	 - 	 - 
Q#53 - >GFJPDDAG_00053 1-deoxy-D-xylulose-5-phosphate synthase	specific	338670	5	278	1.00E-180	511.937	pfam13292	DXP_synthase_N	 - 	cl01629
Q#53 - >GFJPDDAG_00053 1-deoxy-D-xylulose-5-phosphate synthase	superfamily	351571	5	278	1.00E-180	511.937	cl01629	TPP_enzymes superfamily	 - 	 - 
Q#53 - >GFJPDDAG_00053 1-deoxy-D-xylulose-5-phosphate synthase	specific	238965	39	284	1.74E-119	352.619	cd02007	TPP_DXS	 - 	cl01629
Q#53 - >GFJPDDAG_00053 1-deoxy-D-xylulose-5-phosphate synthase	specific	214865	352	480	2.57E-48	164.967	smart00861	Transket_pyr	 - 	cl11410
Q#53 - >GFJPDDAG_00053 1-deoxy-D-xylulose-5-phosphate synthase	superfamily	353247	352	480	2.57E-48	164.967	cl11410	TPP_enzyme_PYR superfamily	 - 	 - 
Q#54 - >GFJPDDAG_00054 16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA	specific	224110	4	249	6.09E-137	385.834	COG1189	YqxC	 - 	cl34168
Q#54 - >GFJPDDAG_00054 16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA	superfamily	224110	4	249	6.09E-137	385.834	cl34168	YqxC superfamily	 - 	 - 
Q#54 - >GFJPDDAG_00054 16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA	specific	129570	7	239	4.91E-103	299.412	TIGR00478	tly	 - 	cl31003
Q#54 - >GFJPDDAG_00054 16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA	superfamily	129570	7	239	4.91E-103	299.412	cl31003	tly superfamily	 - 	 - 
Q#54 - >GFJPDDAG_00054 16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA	specific	334653	62	245	3.16E-41	140.025	pfam01728	FtsJ	 - 	cl17173
Q#54 - >GFJPDDAG_00054 16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA	superfamily	354317	62	245	3.16E-41	140.025	cl17173	AdoMet_MTases superfamily	 - 	 - 
Q#54 - >GFJPDDAG_00054 16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA	specific	214638	6	59	2.16E-07	46.8174	smart00363	S4	 - 	cl09940
Q#54 - >GFJPDDAG_00054 16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA	superfamily	353034	6	59	2.16E-07	46.8174	cl09940	S4 superfamily	 - 	 - 
Q#54 - >GFJPDDAG_00054 16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA	specific	238095	6	62	5.48E-07	45.7034	cd00165	S4	 - 	cl09940
Q#55 - >GFJPDDAG_00055 Arginine repressor	specific	179807	3	150	1.01E-109	307.702	PRK04280	PRK04280	 - 	cl29497
Q#55 - >GFJPDDAG_00055 Arginine repressor	superfamily	179807	3	150	1.01E-109	307.702	cl29497	PRK04280 superfamily	 - 	 - 
Q#55 - >GFJPDDAG_00055 Arginine repressor	specific	224355	1	150	6.69E-77	224.8	COG1438	ArgR	 - 	cl29386
Q#55 - >GFJPDDAG_00055 Arginine repressor	superfamily	224355	1	150	6.69E-77	224.8	cl29386	ArgR superfamily	 - 	 - 
Q#55 - >GFJPDDAG_00055 Arginine repressor	specific	130592	5	150	2.39E-61	185.223	TIGR01529	argR_whole	 - 	cl29495
Q#55 - >GFJPDDAG_00055 Arginine repressor	superfamily	130592	5	150	2.39E-61	185.223	cl29495	argR_whole superfamily	 - 	 - 
Q#55 - >GFJPDDAG_00055 Arginine repressor	specific	335129	81	148	8.88E-31	105.147	pfam02863	Arg_repressor_C	 - 	cl29387
Q#55 - >GFJPDDAG_00055 Arginine repressor	superfamily	335129	81	148	8.88E-31	105.147	cl29387	Arg_repressor_C superfamily	 - 	 - 
Q#55 - >GFJPDDAG_00055 Arginine repressor	non-specific	319812	6	73	0.0202519	33.7922	cd07509	HAD_PPase	C	cl21460
Q#55 - >GFJPDDAG_00055 Arginine repressor	superfamily	354816	6	73	0.0202519	33.7922	cl21460	HAD_like superfamily	C	 - 
Q#55 - >GFJPDDAG_00055 Arginine repressor	non-specific	197714	7	50	0.0765342	29.883	smart00420	HTH_DEOR	C	cl21459
Q#55 - >GFJPDDAG_00055 Arginine repressor	superfamily	354815	7	50	0.0765342	29.883	cl21459	HTH superfamily	C	 - 
Q#56 - >GFJPDDAG_00056 DNA repair protein RecN	specific	223571	1	563	0	688.952	COG0497	RecN	 - 	cl33912
Q#56 - >GFJPDDAG_00056 DNA repair protein RecN	superfamily	223571	1	563	0	688.952	cl33912	RecN superfamily	 - 	 - 
Q#56 - >GFJPDDAG_00056 DNA repair protein RecN	specific	273187	1	562	0	582.848	TIGR00634	recN	 - 	cl36713
Q#56 - >GFJPDDAG_00056 DNA repair protein RecN	superfamily	273187	1	562	0	582.848	cl36713	recN superfamily	 - 	 - 
Q#56 - >GFJPDDAG_00056 DNA repair protein RecN	non-specific	236781	1	561	1.38E-124	376.964	PRK10869	PRK10869	 - 	cl35963
